sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct
179268,179269,179317,-1,0.12456355471537507,0.5,time,3.371772754558833,0.0075
179514,179515,179515,-1,-1.0900358910275216,0.5,stop,2.4990034244358412,0.0075
179603,179604,179652,1,0.5602530345069962,0.5,time,6.497064318809407,0.0075
180405,180406,180408,1,-1.0961804861392084,0.5,stop,2.3393518688837958,0.0075
180706,180707,180755,1,0.945448205187411,0.5,time,5.626960811613799,0.0075
180834,180835,180879,1,-1.1072412684589894,0.75,stop,2.098072908247559,0.0075
182099,182100,182104,1,-1.0476961256807849,0.5,stop,4.717364288784438,0.0075
182280,182281,182329,-1,0.09221139053037208,0.75,time,4.663198304752086,0.0075
182453,182454,182502,-1,0.4715089135306348,0.5,time,2.990399459137052,0.0075
182829,182830,182878,-1,1.3672394348841934,0.75,time,4.922327302949725,0.0075
183340,183341,183342,-1,-1.1076911260659348,0.5,stop,2.089308638690909,0.0075
183825,183826,183827,-1,-1.058396375985067,0.5,stop,3.852978822820205,0.0075
183920,183921,183969,-1,1.3811991313211043,0.75,time,4.952218579415103,0.0075
184125,184126,184131,-1,-1.0770941615195988,0.5,stop,2.9185089449699717,0.0075
184470,184471,184483,1,3.0,0.5,target,3.195228498015922,0.0075
185561,185562,185598,1,-1.1878447208547056,0.5,stop,1.1977978352340415,0.0075
